"townid","town","county","x","full_address","full_address_Ire","lon","lat"
413,"Sandyford","Dublin","","Sandyford,Dublin","Sandyford,Dublin,Ireland",-6.2163425,53.2789698
414,"Sandymount","Dublin","","Sandymount,Dublin","Sandymount,Dublin,Ireland",-6.2157427,53.3305546
415,"Santry","Dublin","","Santry,Dublin","Santry,Dublin,Ireland",-6.2451055,53.3973571
2086,"Sappagh","","","Sappagh,","Sappagh,,Ireland",-7.31312,55.06414
105,"Scariff","Clare","","Scariff,Clare","Scariff,Clare,Ireland",-8.533109,52.9088498
1310,"Scartaglen","Kerry","","Scartaglen,Kerry","Scartaglen,Kerry,Ireland",-9.40084,52.18025
1742,"Scartaglin","Kerry","","Scartaglin,Kerry","Scartaglin,Kerry,Ireland",-9.4076047,52.179773
1852,"Scarva","Down","","Scarva,Down","Scarva,Down,Ireland",-6.3627499,54.3336101
205,"Schull","Cork","","Schull,Cork","Schull,Cork,Ireland",-9.5479801,51.526867
2012,"Scotshouse","Monaghan","","Scotshouse,Monaghan","Scotshouse,Monaghan,Ireland",-7.2471111,54.1226216
767,"Scotstown","Monaghan","","Scotstown,Monaghan","Scotstown,Monaghan,Ireland",-7.0669514,54.2778889
1427,"Scramogue","Roscommon","","Scramogue,Roscommon","Scramogue,Roscommon,Ireland",-8.0512541,53.7675268
2141,"Screen","Wexford","","Screen,Wexford","Screen,Wexford,Ireland",-6.40894,52.4131
206,"Shanagarry","Cork","","Shanagarry,Cork","Shanagarry,Cork,Ireland",-8.0299249,51.8527122
666,"Shanagolden","Limerick","","Shanagolden,Limerick","Shanagolden,Limerick,Ireland",-9.1003603,52.5746413
2254,"Shanahoe","Laois","","Shanahoe,Laois","Shanahoe,Laois,Ireland",-7.4197005,52.9313508
1130,"Shanakiel","Cork","","Shanakiel,Cork","Shanakiel,Cork,Ireland",-8.5100982,51.900236
1470,"Shanballymore","Cork","","Shanballymore,Cork","Shanballymore,Cork,Ireland",-8.4759914,52.2187977
207,"Shandon","Cork","","Shandon,Cork","Shandon,Cork,Ireland",-8.4763824,51.9028331
416,"Shankill","Dublin","","Shankill,Dublin","Shankill,Dublin,Ireland",-6.1237578,53.2332663
106,"Shannon","Clare","","Shannon,Clare","Shannon,Clare,Ireland",-8.8730677,52.7124708
2290,"Shannon Harbour","Offaly","","Shannon Harbour,Offaly","Shannon Harbour,Offaly,Ireland",-7.9510616,53.2219454
781,"Shannonbridge","Offaly","","Shannonbridge,Offaly","Shannonbridge,Offaly,Ireland",-8.0447213,53.279632
1355,"Shantalla","Galway","","Shantalla,Galway","Shantalla,Galway,Ireland",-9.0694452,53.2743493
2348,"Sheanafeisteen","","","Sheanafeisteen,","Sheanafeisteen,,Ireland",-7.6920536,53.1423672
1906,"Shellumsrath","Kilkenny","","Shellumsrath,Kilkenny","Shellumsrath,Kilkenny,Ireland",-7.280853,52.6319582
67,"Shercock","Cavan","","Shercock,Cavan","Shercock,Cavan,Ireland",-6.8979854,53.9950108
1179,"Shercock","Monaghan","","Shercock,Monaghan","Shercock,Monaghan,Ireland",-6.7502809,54.1179528
2451,"Sherkin Island","Cork","","Sherkin Island,Cork","Sherkin Island,Cork,Ireland",-9.4175617,51.4660543
989,"Shillelagh","Wicklow","","Shillelagh,Wicklow","Shillelagh,Wicklow,Ireland",-6.5334605,52.7545156
782,"Shinrone","Offaly","","Shinrone,Offaly","Shinrone,Offaly,Ireland",-7.9245622,52.9844035
1588,"Shroid","","","Shroid,","Shroid,,Ireland",-7.7356973,53.7159916
1756,"Shrone","Kerry","","Shrone,Kerry","Shrone,Kerry,Ireland",-9.6218329,52.1395711
2583,"Shronell","Tipperary","","Shronell,Tipperary","Shronell,Tipperary,Ireland",-8.246558,52.4625199
493,"Shrule","Galway","","Shrule,Galway","Shrule,Galway,Ireland",-9.0883693,53.5202745
1594,"Shrule","Mayo","","Shrule,Mayo","Shrule,Mayo,Ireland",-9.0883693,53.5202745
1810,"Shrule","","","Shrule,","Shrule,,Ireland",-9.0883693,53.5202745
2028,"Silverbridge","Armagh","","Silverbridge,Armagh","Silverbridge,Armagh,Ireland",-6.527845,54.1017681
1572,"Silvermines","Tipperary","","Silvermines,Tipperary","Silvermines,Tipperary,Ireland",-8.2366272,52.794361
1252,"Silversprings","Cork","","Silversprings,Cork","Silversprings,Cork,Ireland",-8.4233114,51.9041194
1963,"Singland","Limerick","","Singland,Limerick","Singland,Limerick,Ireland",-8.5869828,52.659991
2021,"Sion Mills","Tyrone","","Sion Mills,Tyrone","Sion Mills,Tyrone,Ireland",-7.4719522,54.7848696
107,"Sixmilebridge","Clare","","Sixmilebridge,Clare","Sixmilebridge,Clare,Ireland",-8.7776504,52.7436246
2136,"Six-Mile-Bridge","Clare","","Six-Mile-Bridge,Clare","Six-Mile-Bridge,Clare,Ireland",-8.7776504,52.7436246
2169,"Sixmilecross","Tyrone","","Sixmilecross,Tyrone","Sixmilecross,Tyrone,Ireland",-7.1198123,54.5564319
1316,"Skeoughvasteen","Kilkenny","","Skeoughvasteen,Kilkenny","Skeoughvasteen,Kilkenny,Ireland",-6.9911205,52.5918241
2269,"Skeoughvosteen","Kilkenny","","Skeoughvosteen,Kilkenny","Skeoughvosteen,Kilkenny,Ireland",-6.9911205,52.5918241
417,"Skerries","Dublin","","Skerries,Dublin","Skerries,Dublin,Ireland",-6.1078779,53.5805519
208,"Skibbereen","Cork","","Skibbereen,Cork","Skibbereen,Cork,Ireland",-9.2621303,51.5559244
2330,"Skreen","Sligo","","Skreen,Sligo","Skreen,Sligo,Ireland",-8.7316374,54.2408784
2070,"Skryne","Meath","","Skryne,Meath","Skryne,Meath,Ireland",-6.5615919,53.5857826
751,"Slane","Meath","","Slane,Meath","Slane,Meath,Ireland",-6.5436512,53.7086474
1916,"Slanemore","Westmeath","","Slanemore,Westmeath","Slanemore,Westmeath,Ireland",-7.428358,53.5456536
896,"Slieverue","Waterford","","Slieverue,Waterford","Slieverue,Waterford,Ireland",-7.0678725,52.283337
1194,"Slieverue","Kilkenny","","Slieverue,Kilkenny","Slieverue,Kilkenny,Ireland",-7.0678725,52.283337
822,"Sligo Town","Sligo","","Sligo Town,Sligo","Sligo Town,Sligo,Ireland",-8.4760888,54.2766103
1734,"Smithboro","Monaghan","","Smithboro,Monaghan","Smithboro,Monaghan,Ireland",-7.0981545,54.2213027
768,"Smithborough","Monaghan","","Smithborough,Monaghan","Smithborough,Monaghan,Ireland",-7.0981545,54.2213027
1782,"Smithfield","Dublin","","Smithfield,Dublin","Smithfield,Dublin,Ireland",-6.2800082,53.347723
1844,"Smithstown","","","Smithstown,","Smithstown,,Ireland",-8.8734037,52.7181925
532,"Sneem","Kerry","","Sneem,Kerry","Sneem,Kerry,Ireland",-9.8983245,51.8373942
2213,"Solohead","Tipperary","","Solohead,Tipperary","Solohead,Tipperary,Ireland",-8.1652301,52.52846
1668,"Sooey","Sligo","","Sooey,Sligo","Sooey,Sligo,Ireland",-8.3931678,54.1657351
1166,"South Circular Road","Limerick","","South Circular Road,Limerick","South Circular Road,Limerick,Ireland",-8.6440719,52.6472703
1716,"South Circular Road","Dublin","","South Circular Road,Dublin","South Circular Road,Dublin,Ireland",-6.2935482,53.3350043
2474,"South Douglas Road","Cork","","South Douglas Road,Cork","South Douglas Road,Cork,Ireland",-8.4537409,51.8821037
2379,"Spancil Hill","Clare","","Spancil Hill,Clare","Spancil Hill,Clare,Ireland",-8.90017,52.87109
108,"Spanish Point","Clare","","Spanish Point,Clare","Spanish Point,Clare,Ireland",-9.4397015,52.8466428
494,"Spiddal","Galway","","Spiddal,Galway","Spiddal,Galway,Ireland",-9.3053627,53.2441766
1324,"Springfield","Dublin","","Springfield,Dublin","Springfield,Dublin,Ireland",-6.3824668,53.2873442
2031,"St Johnston","Donegal","","St Johnston,Donegal","St Johnston,Donegal,Ireland",-7.46136,54.93468
1666,"St. Margaret's","Dublin","","St. Margaret's,Dublin","St. Margaret's,Dublin,Ireland",-6.2982616,53.4310926
1185,"St. Mullins","Carlow","","St. Mullins,Carlow","St. Mullins,Carlow,Ireland",-6.9297738,52.4911459
1149,"Stamullen","Meath","","Stamullen,Meath","Stamullen,Meath,Ireland",-6.26834,53.63023
1049,"Staplestown","Carlow","","Staplestown,Carlow","Staplestown,Carlow,Ireland",-6.8940393,52.8172962
418,"Stepaside","Dublin","","Stepaside,Dublin","Stepaside,Dublin,Ireland",-6.2143331,53.2530164
419,"Stillorgan","Dublin","","Stillorgan,Dublin","Stillorgan,Dublin,Ireland",-6.2035681,53.2877953
1909,"Stonetown","","","Stonetown,","Stonetown,,Ireland",-6.6004366,53.9644686
420,"Stoneybatter","Dublin","","Stoneybatter,Dublin","Stoneybatter,Dublin,Ireland",-6.2889451,53.3522616
584,"Stoneyford","Kilkenny","","Stoneyford,Kilkenny","Stoneyford,Kilkenny,Ireland",-7.2281242,52.5363888
1313,"Strabane","Tyrone","","Strabane,Tyrone","Strabane,Tyrone,Ireland",-7.4633103,54.8273865
601,"Stradbally","Laois","","Stradbally,Laois","Stradbally,Laois,Ireland",-7.1494716,53.0157983
897,"Stradbally","Waterford","","Stradbally,Waterford","Stradbally,Waterford,Ireland",-7.4608978,52.1313569
1657,"Stradone","Cavan","","Stradone,Cavan","Stradone,Cavan,Ireland",-7.2366319,53.98207
562,"Straffan","Kildare","","Straffan,Kildare","Straffan,Kildare,Ireland",-6.6088248,53.3118851
2180,"Straide","Mayo","","Straide,Mayo","Straide,Mayo,Ireland",-9.1307741,53.921068
1119,"Strand","Limerick","","Strand,Limerick","Strand,Limerick,Ireland",-8.6321246,52.6661928
823,"Strandhill","Sligo","","Strandhill,Sligo","Strandhill,Sligo,Ireland",-8.5989403,54.2699901
324,"Strangford","","","Strangford,","Strangford,,Ireland",-5.5556899,54.36979
1940,"Stranooden","Monaghan","","Stranooden,Monaghan","Stranooden,Monaghan,Ireland",-7.0029,54.17971
292,"Stranorlar","Donegal","","Stranorlar,Donegal","Stranorlar,Donegal,Ireland",-7.7712689,54.8024988
2309,"Stratford-on-Slaney","Wicklow","","Stratford-on-Slaney,Wicklow","Stratford-on-Slaney,Wicklow,Ireland",-6.6750765,52.9878852
2541,"Strathfoyle","Derry","","Strathfoyle,Derry","Strathfoyle,Derry,Ireland",-7.26579,55.03089
1461,"Strawberry Hill","","","Strawberry Hill,","Strawberry Hill,,Ireland",-8.3754085,51.8402918
1394,"Strawberryhill","","","Strawberryhill,","Strawberryhill,,Ireland",-8.3754085,51.8402918
1522,"Streamstown","Westmeath","","Streamstown,Westmeath","Streamstown,Westmeath,Ireland",-7.5754492,53.4392662
1396,"Streete","Westmeath","","Streete,Westmeath","Streete,Westmeath,Ireland",-7.4914985,53.6806823
798,"Strokestown","Roscommon","","Strokestown,Roscommon","Strokestown,Roscommon,Ireland",-8.1035319,53.7758666
752,"Summerhill","Meath","","Summerhill,Meath","Summerhill,Meath,Ireland",-6.7325147,53.4813655
1568,"Summerhill","Dublin","","Summerhill,Dublin","Summerhill,Dublin,Ireland",-6.2532945,53.3556298
1616,"Summerhill","","","Summerhill,","Summerhill,,Ireland",-6.7325147,53.4813655
1531,"Summerhill North","","","Summerhill North,","Summerhill North,,Ireland",-9.1537927,53.7316019
1696,"Summerhill South","Cork","","Summerhill South,Cork","Summerhill South,Cork,Ireland",-8.4688649,51.8910499
1066,"Suncroft","Kildare","","Suncroft,Kildare","Suncroft,Kildare,Ireland",-6.8613827,53.1075785
1100,"Sunday's Well","Cork","","Sunday's Well,Cork","Sunday's Well,Cork,Ireland",-8.4958354,51.8995213
421,"Sutton","Dublin","","Sutton,Dublin","Sutton,Dublin,Ireland",-6.1103064,53.3895166
1192,"Sutton Cross","","","Sutton Cross,","Sutton Cross,,Ireland",-6.109947,53.3899572
68,"Swanlinbar","Cavan","","Swanlinbar,Cavan","Swanlinbar,Cavan,Ireland",-7.7047113,54.1937636
227,"Swatragh","Derry","","Swatragh,Derry","Swatragh,Derry,Ireland",-6.6668201,54.90802
727,"Swinford","Mayo","","Swinford,Mayo","Swinford,Mayo,Ireland",-8.950006,53.9437021
422,"Swords","Dublin","","Swords,Dublin","Swords,Dublin,Ireland",-6.2197406,53.4557467
1917,"Tacumshane","Wexford","","Tacumshane,Wexford","Tacumshane,Wexford,Ireland",-6.41002,52.20683
949,"Taghmon","Wexford","","Taghmon,Wexford","Taghmon,Wexford,Ireland",-6.6546699,52.3229838
2009,"Tagoat","Wexford","","Tagoat,Wexford","Tagoat,Wexford,Ireland",-6.3883001,52.2454387
423,"Tallaght","Dublin","","Tallaght,Dublin","Tallaght,Dublin,Ireland",-6.3658454,53.2854135
2227,"Tallanstown","Louth","","Tallanstown,Louth","Tallanstown,Louth,Ireland",-6.5471834,53.9200662
898,"Tallow","Waterford","","Tallow,Waterford","Tallow,Waterford,Ireland",-8.0070302,52.0921407
37,"Tandragee","","","Tandragee,","Tandragee,,Ireland",-6.4147568,54.3561049
753,"Tara","Meath","","Tara,Meath","Tara,Meath,Ireland",-6.5799817,53.5678607
533,"Tarbert","Kerry","","Tarbert,Kerry","Tarbert,Kerry,Ireland",-9.3751312,52.5725966
680,"Tarmonbarry","Longford","","Tarmonbarry,Longford","Tarmonbarry,Longford,Ireland",-7.9206435,53.7422919
799,"Tarmonbarry","Roscommon","","Tarmonbarry,Roscommon","Tarmonbarry,Roscommon,Ireland",-7.9206435,53.7422919
2221,"Tassagh","Armagh","","Tassagh,Armagh","Tassagh,Armagh,Ireland",-6.6662502,54.2650175
2482,"Taughmaconnell","Roscommon","","Taughmaconnell,Roscommon","Taughmaconnell,Roscommon,Ireland",-8.1720671,53.3940037
2343,"Tawley","Leitrim","","Tawley,Leitrim","Tawley,Leitrim,Ireland",-8.38888,54.4385
2018,"Teelin","Donegal","","Teelin,Donegal","Teelin,Donegal,Ireland",-8.64737,54.63676
1933,"Teemore","Fermanagh","","Teemore,Fermanagh","Teemore,Fermanagh,Ireland",-7.52604,54.15348
824,"Templeboy","Sligo","","Templeboy,Sligo","Templeboy,Sligo,Ireland",-8.8150783,54.2440716
856,"Templederry","Tipperary","","Templederry,Tipperary","Templederry,Tipperary,Ireland",-8.0731293,52.7742838
1293,"Templeglantine","Limerick","","Templeglantine,Limerick","Templeglantine,Limerick,Ireland",-9.1731,52.39717
2281,"Templemartin","Cork","","Templemartin,Cork","Templemartin,Cork,Ireland",-8.7614447,51.806638
1502,"Templemichael","Cork","","Templemichael,Cork","Templemichael,Cork,Ireland",-8.4408344,51.9758525
857,"Templemore","Tipperary","","Templemore,Tipperary","Templemore,Tipperary,Ireland",-7.8398609,52.794802
2264,"Templenoe","Kerry","","Templenoe,Kerry","Templenoe,Kerry,Ireland",-9.6799,51.86708
424,"Templeogue","Dublin","","Templeogue,Dublin","Templeogue,Dublin,Ireland",-6.3002753,53.2983517
2056,"Templeorum","Kilkenny","","Templeorum,Kilkenny","Templeorum,Kilkenny,Ireland",-7.2980078,52.3838916
25,"Templepatrick","","","Templepatrick,","Templepatrick,,Ireland",-6.0923901,54.70431
2047,"Templetuohy","Tipperary","","Templetuohy,Tipperary","Templetuohy,Tipperary,Ireland",-7.72165,52.78847
2288,"Tempo","Fermanagh","","Tempo,Fermanagh","Tempo,Fermanagh,Ireland",-7.4609224,54.37648
1134,"Tennypark","Kilkenny","","Tennypark,Kilkenny","Tennypark,Kilkenny,Ireland",-7.28199,52.6214
2508,"Terelton","Cork","","Terelton,Cork","Terelton,Cork,Ireland",-8.9906926,51.8384906
425,"Terenure","Dublin","","Terenure,Dublin","Terenure,Dublin,Ireland",-6.2898931,53.3104158
293,"Termon","Donegal","","Termon,Donegal","Termon,Donegal,Ireland",-7.8172693,55.0487909
1791,"Termonfechin","Louth","","Termonfechin,Louth","Termonfechin,Louth,Ireland",-6.2718432,53.7610139
695,"Termonfeckin","Louth","","Termonfeckin,Louth","Termonfeckin,Louth,Ireland",-6.2718432,53.7610139
1347,"Terryglass","Tipperary","","Terryglass,Tipperary","Terryglass,Tipperary,Ireland",-8.1987454,53.0564517
2184,"Terryland","","","Terryland,","Terryland,,Ireland",-9.0544154,53.2879249
2087,"The Ballagh","Wexford","","The Ballagh,Wexford","The Ballagh,Wexford,Ireland",-6.43323,52.47257
2332,"The Burren","","","The Burren,","The Burren,,Ireland",-9.0373606,52.9968282
2447,"The Commons","Tipperary","","The Commons,Tipperary","The Commons,Tipperary,Ireland",-7.5652776,52.6220558
1143,"The Coombe","Dublin","","The Coombe,Dublin","The Coombe,Dublin,Ireland",-6.2769678,53.3397964
1353,"The Curragh","Kildare","","The Curragh,Kildare","The Curragh,Kildare,Ireland",-6.8285954,53.1420265
2569,"The Donahies","Dublin","","The Donahies,Dublin","The Donahies,Dublin,Ireland",-6.173627,53.3973359
1597,"The Folly","Waterford","","The Folly,Waterford","The Folly,Waterford,Ireland",-7.1076179,52.2474755
2505,"The Glen","Cork","","The Glen,Cork","The Glen,Cork,Ireland",-8.4655313,51.9094442
2551,"The Leap","Offaly","","The Leap,Offaly","The Leap,Offaly,Ireland",-7.8097263,53.030222
1704,"The Liberties","Dublin","","The Liberties,Dublin","The Liberties,Dublin,Ireland",-6.2815587,53.3432456
1016,"The Lough","Cork","","The Lough,Cork","The Lough,Cork,Ireland",-8.4846255,51.8920887
1921,"The Naul","Dublin","","The Naul,Dublin","The Naul,Dublin,Ireland",-6.2889999,53.5850362
1268,"The Neale","Mayo","","The Neale,Mayo","The Neale,Mayo,Ireland",-9.22527,53.57378
1649,"The Rower","Kilkenny","","The Rower,Kilkenny","The Rower,Kilkenny,Ireland",-6.9586416,52.4545042
1231,"The Ward","Dublin","","The Ward,Dublin","The Ward,Dublin,Ireland",-6.32749,53.43335
2471,"The Ward","Meath","","The Ward,Meath","The Ward,Meath,Ireland",-6.8861111,53.6244444
585,"Thomastown","Kilkenny","","Thomastown,Kilkenny","Thomastown,Kilkenny,Ireland",-7.1388211,52.5270825
1368,"Thomastown","","","Thomastown,","Thomastown,,Ireland",-7.1388211,52.5270825
1929,"Three Mile Water","","","Three Mile Water,","Three Mile Water,,Ireland",-6.04451,52.92652
1487,"Threecastles","Kilkenny","","Threecastles,Kilkenny","Threecastles,Kilkenny,Ireland",-7.3268589,52.7117833
2013,"Threemilehouse","Monaghan","","Threemilehouse,Monaghan","Threemilehouse,Monaghan,Ireland",-7.0426713,54.21667
858,"Thurles","Tipperary","","Thurles,Tipperary","Thurles,Tipperary,Ireland",-7.8044421,52.6801064
1717,"Tibradden","","","Tibradden,","Tibradden,,Ireland",-6.287875,53.2453621
2359,"Tierworker","Meath","","Tierworker,Meath","Tierworker,Meath,Ireland",-6.92947,53.88047
2369,"Tierworker","Cavan","","Tierworker,Cavan","Tierworker,Cavan,Ireland",-6.92947,53.88047
1273,"Timahoe","Laois","","Timahoe,Laois","Timahoe,Laois,Ireland",-7.2014633,52.9606628
209,"Timoleague","Cork","","Timoleague,Cork","Timoleague,Cork,Ireland",-8.7661887,51.6432296
2461,"Timolin","","","Timolin,","Timolin,,Ireland",-6.8100694,52.9849389
976,"Tinahely","","","Tinahely,","Tinahely,,Ireland",-6.4631844,52.7997634
2258,"Tinahely","Wicklow","","Tinahely,Wicklow","Tinahely,Wicklow,Ireland",-6.4631844,52.7997634
1385,"Tinryland","Carlow","","Tinryland,Carlow","Tinryland,Carlow,Ireland",-6.8957413,52.7969671
859,"Tipperary Town","Tipperary","","Tipperary Town,Tipperary","Tipperary Town,Tipperary,Ireland",-8.1544426,52.4747264
210,"Tivoli","Cork","","Tivoli,Cork","Tivoli,Cork,Ireland",-8.4106549,51.9067407
2657,"Toames","Cork","","Toames,Cork","Toames,Cork,Ireland",-8.9827134,51.8658438
696,"Togher","Louth","","Togher,Louth","Togher,Louth,Ireland",-6.3020919,53.8392338
1118,"Togher","Cork","","Togher,Cork","Togher,Cork,Ireland",-8.4955764,51.8766551
2241,"Tomhaggard","Wexford","","Tomhaggard,Wexford","Tomhaggard,Wexford,Ireland",-6.4940962,52.2161891
1452,"Tonaphubble","Sligo","","Tonaphubble,Sligo","Tonaphubble,Sligo,Ireland",-8.4596325,54.2559038
860,"Toomevara","Tipperary","","Toomevara,Tipperary","Toomevara,Tipperary,Ireland",-8.0350506,52.8507163
2219,"Tory Island","Donegal","","Tory Island,Donegal","Tory Island,Donegal,Ireland",-8.2303706,55.2655024
1390,"Touraneena","Waterford","","Touraneena,Waterford","Touraneena,Waterford,Ireland",-7.7158518,52.2025155
2603,"Tourin","Waterford","","Tourin,Waterford","Tourin,Waterford,Ireland",-7.8831009,52.1201217
1140,"Tourlestrane","Sligo","","Tourlestrane,Sligo","Tourlestrane,Sligo,Ireland",-8.8472834,54.0382306
728,"Tourmakeady","Mayo","","Tourmakeady,Mayo","Tourmakeady,Mayo,Ireland",-9.3663384,53.654835
1028,"Tournafulla","Limerick","","Tournafulla,Limerick","Tournafulla,Limerick,Ireland",-9.15285,52.36464
1780,"Tower","Cork","","Tower,Cork","Tower,Cork,Ireland",-8.60797,51.92518
1701,"Tracton","","","Tracton,","Tracton,,Ireland",-8.3907,51.76191
534,"Tralee","Kerry","","Tralee,Kerry","Tralee,Kerry,Ireland",-9.6999325,52.2713096
899,"Tramore","Waterford","","Tramore,Waterford","Tramore,Waterford,Ireland",-7.1492952,52.1614354
1980,"Tremane","","","Tremane,","Tremane,,Ireland",-7.6920536,53.1423672
2386,"Trillick","Tyrone","","Trillick,Tyrone","Trillick,Tyrone,Ireland",-7.4871899,54.45168
754,"Trim","Meath","","Trim,Meath","Trim,Meath,Ireland",-6.7866474,53.5523666
2587,"Troyswood","Kilkenny","","Troyswood,Kilkenny","Troyswood,Kilkenny,Ireland",-7.2824004,52.6880865
495,"Tuam","Galway","","Tuam,Galway","Tuam,Galway,Ireland",-8.8565177,53.5141156
1762,"Tuamgraney","Clare","","Tuamgraney,Clare","Tuamgraney,Clare,Ireland",-8.541013,52.8985172
496,"Tubber","Galway","","Tubber,Galway","Tubber,Galway,Ireland",-8.8831495,52.9995355
1672,"Tubber","Clare","","Tubber,Clare","Tubber,Clare,Ireland",-8.8831495,52.9995355
825,"Tubbercurry","Sligo","","Tubbercurry,Sligo","Tubbercurry,Sligo,Ireland",-8.7298236,54.0552258
109,"Tulla","Clare","","Tulla,Clare","Tulla,Clare,Ireland",-8.7607816,52.8692148
622,"Tullaghan","Leitrim","","Tullaghan,Leitrim","Tullaghan,Leitrim,Ireland",-8.3290499,54.468449
783,"Tullamore","Offaly","","Tullamore,Offaly","Tullamore,Offaly,Ireland",-7.4933852,53.2755255
984,"Tullamore","","","Tullamore,","Tullamore,,Ireland",-7.4933852,53.2755255
586,"Tullaroan","Kilkenny","","Tullaroan,Kilkenny","Tullaroan,Kilkenny,Ireland",-7.4306289,52.6637574
1391,"Tullogher","Kilkenny","","Tullogher,Kilkenny","Tullogher,Kilkenny,Ireland",-7.05542,52.42963
47,"Tullow","Carlow","","Tullow,Carlow","Tullow,Carlow,Ireland",-6.7371517,52.802547
